vid,Woord,vertaalwoord,role,id
44011030,11,0,adv,14
44011030,12,0,adv,11344
44012001,1,5,adv,126
44012001,2,0,adv,2484
44012001,3,7,,11
44012001,4,7,adv,9
44012001,5,0,adv,6030
44012001,6,0,p,9276
44012001,7,0,s,214
44012001,8,0,s,80
44012001,9,0,s,204
44012001,10,0,o,410
44012001,11,0,o,2667
44012001,12,0,p,12046
44012001,13,3,o,5100
44012001,14,7,o,205
44012001,15,0,o,87
44012001,16,0,o,22
44012001,17,1,o,3042
44012002,1,1,p,11346
44012002,2,2,,11
44012002,3,0,o,675
44012002,4,0,o,9
44012002,5,0,o,658
44012002,6,0,o,1613
44012002,7,0,adv,4177
44012003,1,0,p,330
44012003,2,7,,11
44012003,3,0,,331
44012003,4,0,pc,10713
44012003,5,0,p,521
44012003,6,0,adv,237
44012003,7,0,adv,9079
44012003,8,2,p,8204
44012003,9,0,p,4188
44012003,10,1,o,14
44012003,11,0,o,656
44012003,12,0,p,661
44012003,13,2,,11
44012003,14,0,pc,1624
44012003,15,0,pc,468
44012003,16,0,pc,4087
44012004,1,7,o,271
44012004,2,1,adv,14
44012004,3,0,p,10441
44012004,4,0,p,11347
44012004,5,1,adv,199
44012004,6,1,adv,887
44012004,7,0,p,1765
44012004,8,0,io,11348
44012004,9,0,io,11349
44012004,10,0,io,11350
44012004,11,0,p,11351
44012004,12,2,o,425
44012004,13,1,p,5789
44012004,14,0,adv,59
44012004,15,0,adv,145
44012004,16,0,adv,4038
44012004,17,0,p,11352
44012004,18,2,o,425
44012004,19,0,io,99
44012004,20,0,io,694
44012005,1,7,s,80
44012005,2,0,,479
44012005,3,0,,84
44012005,4,0,s,1753
44012005,5,0,p,11353
44012005,6,0,adv,105
44012005,7,0,adv,209
44012005,8,1,adv,2538
44012005,9,0,s,11255
44012005,10,0,,11
44012005,11,3,p,326
44012005,12,0,adv,11354
44012005,13,3,p,11355
44012005,14,0,adv,162
44012005,15,0,adv,22
44012005,16,1,adv,3042
44012005,17,0,pc,301
44012005,18,7,pc,9
44012005,19,0,pc,601
44012005,20,2,adv,257
44012005,21,2,adv,17
44012006,1,0,,1358
44012006,2,2,,11
44012006,3,0,p,9602
44012006,4,0,p,11356
44012006,5,2,o,425
44012006,6,7,s,80
44012006,7,0,s,214
44012006,8,7,adv,209
44012006,9,0,adv,4115
44012006,10,0,adv,1348
44012006,11,3,p,326
44012006,12,7,s,80
44012006,13,0,s,1753
44012006,14,0,p,11357
44012006,15,0,adv,3031
44012006,16,0,adv,653
44012006,17,0,adv,10065
44012006,18,0,p,5775
44012006,19,0,adv,4851
44012006,20,0,adv,3583
44012006,21,0,s,11358
44012006,22,4,,3518
44012006,23,0,adv,764
44012006,24,0,adv,22
44012006,25,0,adv,4478
44012006,26,0,p,4354
44012006,27,0,o,60
44012006,28,1,o,887
44012007,1,0,,14
44012007,2,1,p,3310
44012007,3,0,s,124
44012007,4,0,s,125
44012007,5,0,p,6228
44012007,6,0,,14
44012007,7,0,s,646
44012007,8,0,p,2886
44012007,9,0,adv,105
44012007,10,0,adv,677
44012007,11,0,adv,11360
44012007,12,0,p,4173
44012007,13,2,,11
44012007,14,0,o,60
44012007,15,0,o,4403
44012007,16,7,o,36
44012007,17,0,o,5748
44012007,18,0,p,4597
44012007,19,2,o,425
44012007,20,0,p,130
44012007,21,0,p,16689
44012007,22,15,adv,105
44012007,23,0,adv,8043
44012007,24,0,,14
44012007,25,1,p,11362
44012007,26,2,s,17
44012007,27,7,s,85
44012007,28,0,s,11363
44012007,29,1,adv,21
44012007,30,6,adv,152
44012007,31,0,adv,4969
44012008,1,0,p,253
44012008,2,2,,11
44012008,3,0,s,80
44012008,4,0,s,124
44012008,5,9,adv,301
44012008,6,2,adv,425
44012008,7,0,p,11364
44012008,8,0,,14
44012008,9,0,p,11365
44012008,10,7,o,357
44012008,11,0,o,4985
44012008,12,0,o,136
44012008,13,0,p,178
44012008,14,7,,11
44012008,15,0,adv,93
44012008,16,0,,14
44012008,17,0,p,584
44012008,18,2,io,129
44012008,19,0,p,11366
44012008,20,7,o,145
44012008,21,0,o,965
44012008,22,0,o,136
44012008,23,0,,14
44012008,24,0,p,3184
44012008,25,0,o,263
44012009,1,0,,14
44012009,2,0,p,2287
44012009,3,0,p,5339
44012009,4,2,o,129
44012009,5,0,,14
44012009,6,0,,183
44012009,7,2,p,5260
44012009,8,0,,331
44012009,9,0,pc,11367
44012009,10,0,p,521
44012009,11,3,s,137
44012009,12,4,p,11368
44012009,13,0,adv,163
44012009,14,0,adv,36
44012009,15,0,adv,6265
44012009,16,2,p,11369
44012009,17,1,,11
44012009,18,0,o,2909
44012009,19,3,p,2165
44012010,1,3,p,11370
44012010,2,2,,11
44012010,3,0,adv,7810
44012010,4,0,adv,887
44012010,5,0,adv,14
44012010,6,0,adv,11371
44012010,7,0,p,11372
44012010,8,10,adv,439
44012010,9,0,adv,60
44012010,10,0,adv,11373
44012010,11,7,adv,60
44012010,12,0,adv,11374
44012010,13,1,adv,60
44012010,14,1,p,11375
44012010,15,0,adv,199
44012010,16,0,adv,60
44012010,17,0,adv,382
44012010,18,3,s,4451
44012010,19,0,adv,4807
44012010,20,0,p,11376
44012010,21,2,io,441
44012010,22,0,,14
44012010,23,3,p,1530
44012010,24,0,p,5055
44012010,25,0,adv,11079
44012010,26,0,adv,823
44012010,27,0,,14
44012010,28,0,adv,668
44012010,29,0,p,6497
44012010,30,0,s,80
44012010,31,0,s,124
44012010,32,0,adv,1330
44012010,33,2,adv,17
44012011,1,0,,14
44012011,2,7,s,80
44012011,3,0,s,1753
44012011,4,10,adv,105
44012011,5,0,adv,2369
44012011,6,1,p,5037
44012011,7,0,p,253
44012011,8,0,adv,728
44012011,9,2,p,3945
44012011,10,0,adv,2647
44012011,11,0,,331
44012011,12,1,p,6127
44012011,13,0,s,80
44012011,14,0,s,1870
44012011,15,7,o,9
44012011,16,0,o,1982
44012011,17,2,o,17
44012011,18,0,,14
44012011,19,3,p,10789
44012011,20,0,o,515
44012011,21,0,adv,21
44012011,22,0,adv,6172
44012011,23,0,adv,193
44012011,24,0,adv,14
44012011,25,3,adv,3689
44012011,26,7,adv,96
44012011,27,0,adv,8321
44012011,28,0,adv,36
44012011,29,0,adv,224
44012011,30,0,adv,205
44012011,31,0,adv,206
44012012,1,0,p,11378
44012012,2,3,,3518
44012012,3,0,p,2117
44012012,4,10,adv,439
44012012,5,0,adv,60
44012012,6,0,adv,285
44012012,7,7,adv,22
44012012,8,0,adv,98
44012012,9,0,adv,96
44012012,10,0,adv,97
44012012,11,0,adv,1613
44012012,12,1,adv,194
44012012,13,0,p,11379
44012012,14,0,pc,11380
44012012,15,0,adv,276
44012012,16,0,p,661
44012012,17,0,s,6855
44012012,18,0,p,11381
44012012,19,0,p,14
44012012,20,0,p,1053
44012013,1,0,p,11382
44012013,2,2,,11
44012013,3,2,s,17
44012013,4,0,o,60
44012013,5,0,o,1051
44012013,6,0,o,36
44012013,7,0,o,11383
44012013,8,1,p,12022
44012013,9,0,s,4229
44012013,10,0,p,11384
44012013,11,0,adv,3356
44012013,12,0,pc,11385
44012014,1,0,,14
44012014,2,1,p,6907
44012014,3,0,o,60
44012014,4,0,o,2153
44012014,5,7,o,36
44012014,6,0,o,5748
44012014,7,0,adv,87
44012014,8,7,adv,22
44012014,9,0,adv,2479
44012014,10,0,adv,183
44012014,11,1,p,9439
44012014,12,0,o,9
44012014,13,0,o,4236
44012014,14,0,p,11387
44012014,15,1,,11
44012014,16,0,p,7078
44012014,17,0,p,7635
44012014,18,7,s,9
44012014,19,0,s,656
44012014,20,0,adv,764
44012014,21,0,adv,36
44012014,22,0,adv,11383
44012015,1,6,s,228
44012015,2,0,,11
44012015,3,9,adv,301
44012015,4,2,adv,116
44012015,5,0,p,229
44012015,6,0,p,11388
44012015,7,6,s,91
44012015,8,0,,11
44012015,9,0,p,8466
44012015,10,0,pc,93
44012015,11,1,p,2305
44012015,12,6,s,228
44012015,13,1,,11
44012015,14,0,p,4049
44012015,15,7,pc,80
44012015,16,0,pc,124
44012015,17,0,p,521
44012015,18,2,adv,17
44012016,1,7,s,80
44012016,2,0,,11
44012016,3,0,s,1753
44012016,4,0,p,11389
44012016,5,0,p,11390
44012016,6,0,p,292
44012016,7,2,,11
44012016,8,0,p,7257
44012016,9,2,o,425
44012016,10,0,,14
44012016,11,0,p,4961
44012017,1,0,p,11391
44012017,2,0,,11
44012017,3,2,io,441
44012017,4,0,adv,209
44012017,5,0,adv,498
44012017,6,0,p,11392
44012017,7,0,p,11393
44012017,8,2,io,441
44012017,9,0,adv,1169
44012017,10,0,s,80
44012017,11,0,s,1870
44012017,12,2,o,425
44012017,13,1,p,8725
44012017,14,0,adv,21
44012017,15,0,adv,22
44012017,16,1,adv,10652
44012017,17,0,p,253
44012017,18,4,,3518
44012017,19,0,p,262
44012017,20,0,io,11394
44012017,21,0,io,14
44012017,22,0,io,237
44012017,23,0,io,4501
44012017,24,0,o,5203
44012017,25,0,,14
44012017,26,0,p,2287
44012017,27,0,p,3162
44012017,28,0,adv,199
44012017,29,1,adv,1124
44012017,30,0,adv,2573
44012018,1,0,p,2371
44012018,2,7,,11
44012018,3,0,s,5012
44012018,4,0,p,326
44012018,5,0,s,11395
44012018,6,0,s,183
44012018,7,0,s,11396
44012018,8,3,pc,105
44012018,9,0,pc,237
44012018,10,0,pc,4508
44012018,11,2,pc,1284
44012018,12,0,,2981
44012018,13,7,s,80
44012018,14,0,s,1753
44012018,15,4,p,1357
44012019,1,0,s,214
44012019,2,2,,11
44012019,3,0,p,11397
44012019,4,2,o,425
44012019,5,0,,14
44012019,6,0,adv,114
44012019,7,0,p,1927
44012019,8,0,p,8519
44012019,9,0,o,15
44012019,10,0,o,10663
44012019,11,0,p,1461
44012019,12,0,p,11398
44012019,13,0,,14
44012019,14,0,p,10955
44012019,15,0,adv,87
44012019,16,7,adv,22
44012019,17,0,adv,191
44012019,18,0,adv,199
44012019,19,0,adv,11055
44012019,20,0,p,8907
44012020,1,0,p,326
44012020,2,2,,11
44012020,3,0,p,11399
44012020,4,0,o,11400
44012020,5,0,o,14
44012020,6,0,o,11401
44012020,7,0,adv,10246
44012020,8,0,,11
44012020,9,0,p,11402
44012020,10,3,adv,301
44012020,11,2,adv,425
44012020,12,0,,14
44012020,13,0,p,11403
44012020,14,0,o,11404
44012020,15,7,o,9
44012020,16,10,o,56
44012020,17,0,o,36
44012020,18,0,o,11405
44012020,19,0,o,36
44012020,20,0,o,195
44012020,21,0,p,5772
44012020,22,0,o,1915
44012020,23,3,adv,1853
44012020,24,7,adv,145
44012020,25,0,p,11406
44012020,26,2,s,154
44012020,27,7,s,60
44012020,28,0,s,307
44012020,29,2,adv,87
44012020,30,0,adv,22
44012020,31,0,adv,11407
44012021,1,0,adv,11408
44012021,2,2,,11
44012021,3,0,adv,1201
44012021,4,7,s,80
44012021,5,0,s,214
44012021,6,0,p,11409
44012021,7,0,o,8509
44012021,8,0,o,11410
44012021,9,0,p,5331
44012021,10,0,adv,56
44012021,11,0,adv,258
44012021,12,0,adv,4303
44012021,13,0,p,11411
44012021,14,4,adv,301
44012021,15,2,adv,103
44012022,1,0,s,80
44012022,2,2,,11
44012022,3,0,s,11412
44012022,4,0,p,11413
44012022,5,0,pc,535
44012022,6,2,pc,349
44012022,7,0,,14
44012022,8,0,adv,183
44012022,9,0,pc,7464
44012023,1,0,adv,3394
44012023,2,0,,11
44012023,3,0,p,8451
44012023,4,2,o,425
44012023,5,0,s,124
44012023,6,0,s,125
44012023,7,1,adv,6027
44012023,8,0,adv,7436
44012023,9,2,adv,183
44012023,10,0,p,1745
44012023,11,7,o,60
44012023,12,0,o,608
44012023,13,7,io,99
44012023,14,0,io,3197
44012023,15,0,,14
44012023,16,0,p,5037
44012023,17,0,pc,11414
44012023,18,0,p,10608
44012024,1,0,s,80
44012024,2,0,,11
44012024,3,0,s,945
44012024,4,7,s,36
44012024,5,0,s,561
44012024,6,0,p,6198
44012024,7,0,p,14
44012024,8,0,p,11134
44012025,1,0,s,10583
44012025,2,2,,11
44012025,3,0,s,14
44012025,4,0,s,10942
44012025,5,0,p,6325
44012025,6,0,adv,199
44012025,7,0,adv,3725
44012025,8,1,p,11415
44012025,9,0,o,60
44012025,10,0,o,7304
44012025,11,1,p,11416
44012025,12,0,o,509
44012025,13,1,o,9
44012025,14,0,p,11306
44012025,15,0,pc,11417
44013001,1,0,p,661
44013001,2,2,,11
44013001,3,0,pc,105
44013001,4,0,pc,11331
44013001,5,0,adv,344
44013001,6,0,adv,60
44013001,7,0,p,7614
44013001,8,1,adv,2838
44013001,9,0,s,1272
44013001,10,0,s,14
44013001,11,0,s,11418
44013001,12,7,s,80
44013001,13,1,s,3518
44013001,14,0,s,10583
44013001,15,7,s,14
44013001,16,0,s,6278
44013001,17,1,s,80
44013001,18,1,p,8096
44013001,19,0,pc,11419
44013001,20,0,s,14
44013001,21,0,s,11420
44013001,22,0,s,80
44013001,23,0,s,11421
44013001,24,0,s,11422
44013001,25,1,s,3518
44013001,26,0,s,193
44013001,27,0,s,194
44013001,28,0,s,11423
44013001,29,0,s,11424
44013001,30,7,s,14
44013001,31,0,s,10942
44013002,1,0,p,11425
44013002,2,7,,11
44013002,3,2,s,154
44013002,4,0,o,99
44013002,5,0,o,924
44013002,6,0,,14
44013002,7,0,p,11426
44013002,8,0,p,253
44013002,9,0,s,137
44013002,10,0,s,1842
44013002,11,7,s,137
44013002,12,0,s,5608
44013002,13,0,p,11427
44013002,14,0,,2384
44013002,15,0,io,263
44013002,16,7,o,9
44013002,17,0,o,11321
44013002,18,0,o,14
44013002,19,0,o,11081
44013002,20,4,adv,199
44013002,21,0,adv,145
44013002,22,0,adv,4067
44013002,23,3,adv,1384
44013002,24,0,p,11428
44013002,25,2,o,103
44013003,1,0,adv,245
44013003,2,0,p,11429
44013003,3,0,,14
44013003,4,0,p,11430
44013003,5,0,,14
44013003,6,0,p,7271
44013003,7,0,o,410
44013003,8,0,o,2667
44013003,9,2,io,441
44013003,10,0,p,10703
44013004,1,2,s,729
44013004,2,0,,479
44013004,3,0,,84
44013004,4,0,p,11431
44013004,5,0,adv,162
44013004,6,0,adv,258
44013004,7,0,adv,109
44013004,8,0,adv,548
44013004,9,0,p,12029
44013004,10,3,adv,199
44013004,11,0,adv,11432
44013004,12,0,adv,673
44013004,13,0,,3518
44013004,14,0,p,11433
44013004,15,0,adv,199
44013004,16,0,adv,11434
44013005,1,0,,14
44013005,2,1,p,5955
44013005,3,0,pc,105
44013005,4,0,pc,11435
44013005,5,1,p,11436
44013005,6,0,o,9
44013005,7,0,o,2194
44013005,8,7,o,36
44013005,9,0,o,561
44013005,10,0,adv,105
44013005,11,0,adv,388
44013005,12,0,adv,687
44013005,13,0,adv,205
44013005,14,0,adv,206
44013005,15,0,p,2543
44013005,16,2,,11
44013005,17,1,o,14
44013005,18,0,o,509
44013005,19,0,o2,11437
44013006,1,1,p,11370
44013006,2,2,,11
44013006,3,0,adv,697
44013006,4,0,adv,60
44013006,5,0,adv,11438
44013006,6,1,adv,2418
44013006,7,0,adv,11439
44013006,8,0,p,3517
44013006,9,0,o,74
44013006,10,18,o,1510
44013006,11,0,o,11440
44013006,12,0,o,11441
44013006,13,0,o,11442
44013006,14,1,adv,543
44013006,15,0,s,1064
44013006,16,0,pc,11443
44013007,1,7,s,821
44013007,2,0,p,326
44013007,3,0,pc,3983
44013007,4,0,pc,99
44013007,5,0,pc,11444
44013007,6,0,pc,11445
44013007,7,0,pc,11446
44013007,8,0,pc,6702
44013007,9,0,pc,11447
44013007,10,0,s,401
44013007,11,0,p,1743
44013007,12,0,o,11321
44013007,13,0,o,14
44013007,14,0,o,11081
44013007,15,0,p,11448
44013007,16,0,p,2247
44013007,17,0,o,9
44013007,18,0,o,2194
44013007,19,7,o,36
44013007,20,0,o,561
44013008,1,0,p,11449
44013008,2,2,,11
44013008,3,2,o,441
44013008,4,0,s,11450
44013008,5,0,s,80
44013008,6,0,s,11451
44013008,7,0,adv,93
44013008,8,0,,138
44013008,9,0,p,11452
44013008,10,7,s,137
44013008,11,0,s,1064
44013008,12,2,s,17
44013008,13,0,p,1247
44013008,14,1,p,11453
44013008,15,0,o,9
44013008,16,0,o,11454
44013008,17,0,adv,87
44013008,18,0,adv,22
44013008,19,0,adv,11324
44013009,1,0,s,10942
44013009,2,2,,11
44013009,3,1,s,80
44013009,4,1,s,14
44013009,5,0,s,11455
44013009,6,0,p,10512
44013009,7,0,adv,108
44013009,8,0,adv,109
44013009,9,0,p,10435
44013009,10,18,adv,199
44013009,11,2,adv,425
44013010,1,0,p,253
44013010,2,0,intj,2758
44013010,3,0,,6473
44013010,4,0,,7079
44013010,5,0,,11456
44013010,6,0,,14
44013010,7,0,,3689
44013010,8,0,,11457
44013010,9,0,voc,1514
44013010,10,0,voc,11458
44013010,11,0,voc,11459
44013010,12,0,voc,3689
44013010,13,0,voc,11460
44013010,14,0,adv,781
44013010,15,0,p,11461
44013010,16,0,p,11462
44013010,17,0,o,410
44013010,18,0,o,3514
44013010,19,0,o,125
44013010,20,7,o,410
44013010,21,0,o,408
44013011,1,0,,14
44013011,2,0,adv,728
44013011,3,1,p,3310
44013011,4,0,s,907
44013011,5,0,s,125
44013011,6,11,pc,439
44013011,7,0,pc,592
44013011,8,0,,14
44013011,9,0,p,6025
44013011,10,0,pc,2163
44013011,11,0,adv,114
44013011,12,4,p,894
44013011,13,0,o,9
44013011,14,0,o,985
44013011,15,1,adv,2418
44013011,16,4,adv,1517
44013011,17,0,adv,3394
44013011,18,0,,11
44013011,19,0,p,1349
44013011,20,0,adv,540
44013011,21,2,adv,425
44013011,22,0,s,11463
44013011,23,0,s,14
44013011,24,0,s,1116
44013011,25,0,,14
44013011,26,0,p,11464
44013011,27,0,p,4083
44013011,28,0,o,11465
44013012,1,0,adv,245
44013012,2,0,p,330
44013012,3,0,s,80
44013012,4,0,s,11466
44013012,5,3,o,145
44013012,6,4,p,6247
44013012,7,0,p,11467
44013012,8,0,p,11468
44013012,9,0,adv,573
44013012,10,0,adv,209
44013012,11,0,adv,1361
44013012,12,0,adv,36
44013012,13,0,adv,1738
44013013,1,2,p,11469
44013013,2,2,,11
44013013,3,0,adv,87
44013013,4,7,adv,22
44013013,5,0,adv,11470
44013013,6,1,s,228
44013013,7,0,s,418
44013013,8,0,s,11471
44013013,9,0,p,2649
44013013,10,1,adv,199
44013013,11,0,adv,11472
44013013,12,7,adv,22
44013013,13,0,adv,11473
44013013,14,0,s,392
44013013,15,0,,11
44013013,16,0,p,11474
44013013,17,0,adv,1330
44013013,18,2,adv,154
44013013,19,0,p,6136
44013013,20,0,adv,199
44013013,21,0,adv,200
44013014,1,2,s,729
44013014,2,2,,11
44013014,3,0,p,11370
44013014,4,0,adv,87
44013014,5,7,adv,22
44013014,6,0,adv,11475
44013014,7,0,p,12322
44013014,8,1,adv,199
44013014,9,0,adv,11320
44013014,10,7,adv,60
44013014,11,0,adv,11476
44013014,12,0,,14
44013014,13,0,p,10626
44013014,14,1,adv,199
44013014,15,0,adv,60
44013014,16,0,adv,2118
44013014,17,0,adv,209
44013014,18,0,adv,1201
44013014,19,0,adv,468
44013014,20,0,adv,5873
44013014,21,0,p,11477
44013015,1,0,adv,59
44013015,2,2,,11
44013015,3,0,adv,60
44013015,4,0,adv,11478
44013015,5,0,adv,36
44013015,6,0,adv,818
44013015,7,0,adv,14
44013015,8,0,adv,205
44013015,9,0,adv,385
44013015,10,0,p,4747
44013015,11,0,s,228
44013015,12,0,s,11479
44013015,13,0,adv,301
44013015,14,2,adv,103
44013015,15,0,p,201
44013015,16,0,voc,10230
44013015,17,0,voc,10248
44013015,18,0,,559
44013015,19,13,s,2069
44013015,20,0,p,521
44013015,21,0,pc,105
44013015,22,0,pc,446
44013015,23,0,s,945
44013015,24,1,s,10584
44013015,25,4,s,301
44013015,26,0,s,9
44013015,27,0,s,151
44013015,28,0,p,7231
44013016,1,0,p,1590
44013016,2,2,,11
44013016,3,0,s,11455
44013016,4,0,,14
44013016,5,0,p,11391
44013016,6,0,adv,209
44013016,7,0,adv,498
44013016,8,0,p,253
44013016,9,0,voc,10230
44013016,10,0,voc,10354
44013016,11,0,,14
44013016,12,1,,228
44013016,13,0,p,11480
44013016,14,7,o,9
44013016,15,0,o,601
44013016,16,2,p,5131
44013017,1,0,s,80
44013017,2,0,s,175
44013017,3,7,s,36
44013017,4,0,s,224
44013017,5,0,s,2342
44013017,6,0,s,244
44013017,7,0,p,5617
44013017,8,7,o,15
44013017,9,0,o,6133
44013017,10,0,o,174
44013017,11,0,,14
44013017,12,0,o,9
44013017,13,0,o,151
44013017,14,0,p,6121
44013017,15,17,adv,105
44013017,16,6,adv,209
44013017,17,0,adv,11481
44013017,18,0,adv,105
44013017,19,1,adv,1814
44013017,20,0,adv,328
44013017,21,0,,14
44013017,22,0,adv,288
44013017,23,0,adv,11482
44013017,24,0,adv,11483
44013017,25,1,p,8725
44013017,26,2,o,103
44013017,27,0,adv,76
44013017,28,9,adv,111
44013018,1,0,,14
44013018,2,10,adv,179
44013018,3,0,adv,11484
44013018,4,0,adv,249
44013018,5,0,p,11485
44013018,6,2,o,103
44013018,7,0,adv,105
44013018,8,0,adv,209
44013018,9,2,adv,395
44013019,1,0,,14
44013019,2,0,p,5857
44013019,3,0,o,4525
44013019,4,0,o,2265
44013019,5,0,o,105
44013019,6,1,o,1814
44013019,7,0,o,10793
44013019,8,0,p,11486
44013019,9,7,o,60
44013019,10,1,o,366
44013019,11,2,o,154
44013020,1,10,adv,179
44013020,2,0,adv,11487
44013020,3,0,adv,11488
44013020,4,8,adv,14
44013020,5,0,adv,5069
44013020,6,0,,14
44013020,7,0,adv,59
44013020,8,0,adv,5203
44013020,9,0,p,1745
44013020,10,0,o,11489
44013020,11,0,adv,88
44013020,12,0,adv,10490
44013020,13,0,adv,164
44013021,1,0,adv,7424
44013021,2,0,p,11490
44013021,3,0,o,34
44013021,4,0,,14
44013021,5,0,p,1745
44013021,6,2,io,441
44013021,7,7,s,80
44013021,8,0,s,175
44013021,9,7,o,9
44013021,10,0,o,11067
44013021,11,0,o,143
44013021,12,0,o,11491
44013021,13,0,o,74
44013021,14,0,o,21
44013021,15,0,o,6309
44013021,16,0,o,11492
44013021,17,0,adv,1664
44013021,18,0,adv,553
44013022,1,0,,14
44013022,2,3,p,11493
44013022,3,2,o,425
44013022,4,0,p,4597
44013022,5,7,o,9
44013022,6,0,o,6
44013022,7,2,io,441
44013022,8,2,adv,199
44013022,9,0,adv,34
44013022,10,1,io,543
44013022,11,1,adv,14
44013022,12,0,p,253
44013022,13,0,p,11494
44013022,14,1,p,1422
44013022,15,0,o,6
44013022,16,7,o,9
44013022,17,7,o,36
44013022,18,0,o,33
44013022,19,0,o,74
44013022,20,4,o,344
44013022,21,7,o,60
44013022,22,0,o,5138
44013022,23,0,o,243
44013022,24,7,s,821
44013022,25,0,p,3458
44013022,26,4,o,610
44013022,27,7,o,357
44013022,28,0,o,11495
44013022,29,0,o,243
44013023,1,0,adv,2377
44013023,2,7,s,80
44013023,3,0,s,175
44013023,4,0,adv,87
44013023,5,0,adv,258
44013023,6,0,adv,9295
44013023,7,0,adv,126
44013023,8,0,adv,8723
44013023,9,0,p,6489
44013023,10,7,io,99
44013023,11,0,io,244
44013023,12,0,o,10680
44013023,13,0,o,147
44013024,1,0,p,11496
44013024,2,0,s,1613
44013024,3,0,adv,764
44013024,4,9,adv,1983
44013024,5,7,adv,22
44013024,6,0,adv,11497
44013024,7,2,adv,17
44013024,8,0,o,440
44013024,9,0,o,4534
44013024,10,4,io,6232
44013024,11,0,io,1020
44013024,12,0,io,694
44013024,13,0,io,244
44013025,1,8,,179
44013025,2,7,,11
44013025,3,1,p,11498
44013025,4,0,s,392
44013025,5,6,o,9
44013025,6,0,o,11499
44013025,7,0,p,1669
44013025,8,2,pc,8133
44013025,9,0,s,1924
44013025,10,0,p,11500
44013025,11,0,p,2822
44013025,12,0,,183
44013025,13,0,p,488
44013025,14,0,s,478
44013025,15,0,,572
44013025,16,1,p,3310
44013025,17,0,p,1411
44013025,18,0,adv,7783
44013025,19,0,adv,1924
44013025,20,1,adv,487
44013025,21,0,adv,183
44013025,22,0,p,488
44013025,23,0,pc,1792
44013025,24,0,o,145
44013025,25,0,o,10856
44013025,26,6,o,205
44013025,27,0,o,935
44013025,28,0,p,4544
44013026,1,0,voc,10230
44013026,2,0,voc,10248
44013026,3,0,voc,11501
44013026,4,0,voc,10508
44013026,5,0,voc,7
44013026,6,0,voc,14
44013026,7,1,voc,228
44013026,8,3,voc,105
44013026,9,0,voc,446
44013026,10,0,p,11480
44013026,11,7,o,9
44013026,12,0,o,601
44013026,13,0,io,522
44013026,14,0,s,80
44013026,15,0,s,945
44013026,16,7,s,22
44013026,17,0,s,11502
44013026,18,0,s,2238
44013026,19,1,p,11503
44013027,1,1,s,228
44013027,2,0,,138
44013027,3,1,p,10304
44013027,4,0,adv,105
44013027,5,0,adv,3725
44013027,6,0,s,14
44013027,7,7,s,228
44013027,8,0,s,3297
44013027,9,2,s,154
44013027,10,7,o,3143
44013027,11,0,p,11504
44013027,12,0,,14
44013027,13,0,o,410
44013027,14,2,o,11505
44013027,15,0,o,205
44013027,16,0,o,385
44013027,17,1,o,410
44013027,18,14,adv,344
44013027,19,0,adv,752
44013027,20,0,adv,2108
44013027,21,0,p,11506
44013027,22,0,p,11507
44013027,23,0,p,11508
44013028,1,0,,14
44013028,2,4,o,11509
44013028,3,0,o,3117
44013028,4,0,o,645
44013028,5,0,p,6341
44013028,6,0,p,11490
44013028,7,0,o,4453
44013028,8,1,p,8567
44013028,9,2,s,425
44013029,1,8,,179
44013029,2,7,,11
44013029,3,0,p,6324
44013029,4,0,o,610
44013029,5,3,o,357
44013029,6,1,adv,257
44013029,7,2,adv,17
44013029,8,0,p,8304
44013029,9,0,p,11510
44013029,10,0,adv,87
44013029,11,0,adv,258
44013029,12,0,adv,11511
44013029,13,0,p,5043
44013029,14,1,adv,199
44013029,15,0,adv,5874
44013030,1,7,s,80
44013030,2,0,,11
44013030,3,0,s,175
44013030,4,0,p,4597
44013030,5,2,o,425
44013030,6,0,adv,21
44013030,7,0,adv,2910
44013031,1,7,s,821
44013031,2,0,p,10838
44013031,3,0,adv,439
44013031,4,0,adv,552
44013031,5,0,adv,4182
44013031,6,1,adv,237
44013031,7,0,p,11512
44013031,8,2,adv,129
44013031,9,2,adv,87
44013031,10,7,adv,22
44013031,11,0,adv,380
44013031,12,0,adv,199
44013031,13,0,adv,3725
44013031,14,3,s,1291
44013031,15,0,adv,728
44013031,16,0,p,361
44013031,17,0,pc,7409
44013031,18,2,pc,17
44013031,19,4,adv,301
44013031,20,0,adv,9
44013031,21,0,adv,151
44013032,1,0,,14
44013032,2,0,s,1074
44013032,3,0,o,480
44013032,4,0,p,11513
44013032,5,0,o2,60
44013032,6,2,adv,301
44013032,7,0,adv,15
44013032,8,0,adv,6133
44013032,9,0,o2,8723
44013032,10,0,p,8532
44013033,1,0,,331
44013033,2,0,o,2007
44013033,3,7,s,80
44013033,4,0,s,175
44013033,5,0,p,11514
44013033,6,7,io,1261
44013033,7,0,io,1262
44013033,8,0,io,174
44013033,9,1,p,10494
44013033,10,0,o,147
44013033,11,1,,179
44013033,12,1,adv,14
44013033,13,0,adv,105
44013033,14,0,adv,99
44013033,15,0,adv,11515
44013033,16,1,p,230
44013033,17,7,adv,1020
44013033,18,0,adv,7861
44013033,19,0,pc,131
44013033,20,0,pc,243
44013033,21,0,p,560
44013033,22,0,s,231
44013033,23,0,s,478
